type,gender,last_type,material,brand,sole_material,lining_material,season,made_in,insole_material,name,rating,code,cmr price,event price,full price,discipline,interior_material
Guayos,Hombre,Normal,Tela,adidas,Sintético,,Toda temporada,Indonesia,Textil,Guayos Adidas Predator Accuracy.4 Multiterreno,5.0,72780969,,,339950.0,Fútbol,Textil
Tenis moda,Hombre,Normal,Sintético,call it spring,Goma,Poliéster,Toda temporada,China,,Tenis Moda Call It Spring Hombre Blanco Corbain,4.0,53619454,14399.0,16799.0,239990.0,,
Tenis deportivos,Mujer,Normal,Cuero,under armour,Goma,Textil,Toda temporada,Vietnam,Textil,Tenis Under Armour para Mujer Running Charged Assert 10 Paint Splatter,0.0,72890724,,,349990.0,Running,
Tenis deportivos,Mujer,Normal,Sintético,asics,Caucho,,Toda temporada,Indonesia,Poliéster,Tenis Asics para Mujer Running Gel-Kayano 29,0.0,72800798,,,749990.0,Running,Poliéster
Tenis moda,Niño,Normal,Cuero,reebok,Goma,Textil,Toda temporada,China,Textil,Tenis Reebok Classic para Niño,0.0,72793527,13989.0,15989.0,199900.0,,
Tenis deportivos,Hombre,Normal,Sintético,asics,Caucho,Textil,Toda temporada,Camboya,Poliéster,Tenis Asics para Hombre Lifestyle Gel-Game 9,4.0,71284068,,,399990.0,Lifestyle,
Tenis moda,Niño,Normal,Sintético,reebok,Goma,Textil,Toda temporada,China,Textil,Tenis Reebok Club C para Niño,4.7,72815355,,,199900.0,,
Tenis moda,Niño,Normal,Sintético,skechers,Goma,Poliéster,Toda temporada,China,Poliéster,Tenis moda Skechers Bounder Rozerg para Niño,0.0,72882966,,,179990.0,,
Tenis moda,Hombre,Normal,Sintético,aldo,Goma,Poliéster,Toda temporada,China,,Tenis Moda ALDO Hombre Negro Stroesco,4.6,64883050,20999.0,24499.0,349990.0,,
Tenis deportivos,Mujer,Normal,Tela,asics,Caucho,,Toda temporada,Indonesia,Poliéster,Tenis Asics para Mujer Running Gt-2000 10,5.0,72800717,,,529990.0,Running,Poliéster
Tenis deportivos,Mujer,Normal,Sintético,diadora,Caucho,,Toda temporada,Vietnam,Sintético,Tenis Diadora Mujer Running Snipe,5.0,882741220,,,239990.0,Running,Textil
Tenis moda,Hombre,Normal,Cuero,adidas,Caucho,Textil,Toda temporada,Vietnam,Textil,Tenis Adidas para Hombre Moda Vl Court 3.0,4.8,72912980,,,329990.0,Lifestyle,
Tenis deportivos,Hombre,Normal,Sintético,reebok,Caucho,Textil,Toda temporada,Vietnam,Textil,Tenis Reebok Hombre Cross Training Nano X3,4.7,65914204,,,539990.0,Cross training,
,Mujer,Normal,Cuero,,Caucho,Textil,,,,Puma Karmen Rebelle Blanco Negro,0.0,129310508,,,370000.0,,
Guayos,Hombre,Normal,Sintético,adidas,Sintético,,Toda temporada,Myanmar,Textil,Guayos Adidas Copa Pure II.4 Multiterreno,5.0,72781070,20399.0,23799.0,339950.0,Fútbol,Textil
Tenis deportivos,Niño,Normal,Sintético,diadora,TPR,,Toda temporada,China,Textil,Tenis Diadora Outy3 Multi para Niño,4.9,882888455,,,139990.0,,Malla (Nylon)
Tenis moda,Niño,Normal,Sintético,diadora,Sintético,Poliéster,Toda temporada,China,Poliéster,Tenis Moda Diadora Boy Crego para Niño Velcro,5.0,883001597,,,129990.0,,
,Hombre,,Sintético,,Goma,Sintético,,,,TENIS NEW BALANCE 327 MS327SE,4.9,122982984,,,624000.0,Lifestyle,
,Hombre,Normal,Textil,,Caucho,Textil,,,,Tenis Hombre Adidas Run 70s - Negro-Azul,0.0,118462724,255619.0,2809.0,375900.0,,
Tenis moda,Hombre,Normal,Tela,on running,Caucho,Poliéster,Toda temporada,Vietnam,Poliéster,Tenis On Running para Hombre Outdoor Cloudvista,0.0,72736551,,,899990.0,,
Tenis deportivos,Mujer,Normal,Tela,asics,Caucho,,Toda temporada,Indonesia,Poliéster,Tenis Asics para Mujer Running Gel-Kayano 28,0.0,72800734,,,699990.0,Running,Poliéster
Tenis deportivos,Hombre,Normal,Tela,asics,Caucho,Textil,Toda temporada,Indonesia,Poliéster,Tenis Asics para Hombre Running Gel-Cumulus 25,5.0,71282247,,,699990.0,Running,
Tenis moda,Mujer,Normal,Tela,on running,Caucho,Textil,Toda temporada,Vietnam,Textil,Tenis Onrunning para Mujer Moda Cloud 5,0.0,72901674,,,799990.0,Lifestyle,
,Mujer,,Cuero,,Goma,,,,,Tenis Nike Sportswear Waffle Debut Ess Mujer-Beige,0.0,128256645,,,369990.0,Outdoor,
Tenis,Hombre,Normal,Sintético,reebok,Goma,Sintético,Toda temporada,Vietnam,Sintético,Tenis Reebok para Hombre Running Nanoflex Adventure Tr 2,0.0,72771729,,,389990.0,Running,
Tenis deportivos,Mujer,Normal,Tela,asics,Caucho,Textil,Toda temporada,Vietnam,Poliéster,Tenis Asics para Mujer Running Gel-Cumulus 25 Tr,5.0,71284030,,,699990.0,Running,
Tenis deportivos,Hombre,Normal,Sintético,asics,Caucho,Textil,Toda temporada,Camboya,Poliéster,Tenis Asics para Hombre Lifestyle Gel-Dedicate 8 Clay,5.0,71284195,,,349990.0,Lifestyle,
Tenis,Hombre,Normal,Tela,adidas,Caucho,Textil,Toda temporada,Vietnam,Textil,Tenis Adidas para Hombre Training Rapidmove ADV Training,5.0,72738021,38999.0,45499.0,649950.0,Running,
Tenis moda,Mujer,Normal,Cuero,adidas,Caucho,Textil,Toda temporada,Indonesia,Textil,Tenis Adidas para Mujer Moda Superstar W,4.7,72913133,35999.0,41999.0,599990.0,Lifestyle,
Tenis deportivos,Hombre,Normal,Sintético,asics,Caucho,Poliuretano,Toda temporada,Vietnam,Poliuretano,Tenis Asics Hombre Running Novablast 3,5.0,71278759,,,699990.0,Running,
,Mujer,Normal,Cuero,,Goma,Textil,,,,Zapatos Puma Carina L Summer Fade - Mujer,0.0,128037867,,,379000.0,Training,
,Mujer,,Sustentable,,,,,,,SANDALIA MUJER PLATAFORMA - Multicolor,0.0,125135759,,,29500.0,,
Tenis deportivos,Mujer,Normal,Tela,adidas,Caucho,Textil,Toda temporada,Vietnam,Textil,Tenis Adidas para Mujer Running Tenis Switch Fwd Running,0.0,72094251,44999.0,52499.0,749950.0,Running,
Tenis deportivos,Hombre,Normal,Tela,adidas,Caucho,Textil,Toda temporada,Indonesia,Textil,Tenis Adidas para Hombre Running Tenis Duramo Sl,4.6,72094197,20999.0,24499.0,349950.0,Running,
Tenis moda,Niño,Normal,Cuero,reebok,Goma,Textil,Toda temporada,China,Textil,Tenis Reebok Classic para Niño,0.0,72793542,13989.0,15989.0,199900.0,,
Tenis moda,Niño,Normal,Sintético,skechers,Goma,,Toda temporada,China,Poliéster,Tenis Skechers Illumi Brights Therm para Niño Velcro,5.0,72794530,,,169900.0,,Poliéster
Tenis moda,Niño,Normal,Cuero,reebok,Goma,Textil,Toda temporada,China,Textil,Tenis Reebok Classic para Niño,0.0,72793527,13989.0,15989.0,199900.0,,
Tenis moda,Mujer,Normal,Sintético,skechers,Goma,Poliéster,Toda temporada,Vietnam,Poliéster,Tenis Skechers para Mujer Slip Ins Moda On The Goflex Astoni,5.0,72806247,22399.0,25599.0,319990.0,,
,Mujer,Normal,Sintético,,Sintético (PU),Malla (nylon),,,,Tenis Sneakers Paris,5.0,122870280,,,115900.0,,
Guayos,Hombre,Normal,Sintético,adidas,Sintético,Textil,Toda temporada,Vietnam,Textil,"Guayos Adidas Copa Pure.4 Para Multiterreno - Suela Con Taches Tpu. Zapatilla De Fútbol, Color Blanco De Hombre Con Cordones",4.5,69678563,20399.0,23799.0,339950.0,Fútbol,
Tenis moda,Niño,Normal,Sintético,skechers,Goma,Poliéster,Toda temporada,China,Poliéster,Tenis moda Skechers Bounder Rozerg para Niño,0.0,72882966,,,179990.0,,
Tenis moda,Niño,Normal,Sintético,asics,Caucho,Poliéster,Toda temporada,Brasil,Poliéster,Tenis Asics Fantasy 4 Ps para Niño Velcro,0.0,72822501,,,259990.0,,
Tenis moda,Mujer,Normal,Sintético,skechers,Goma,Poliéster,Toda temporada,Vietnam,,Tenis Skechers Mujer - Zapatos Skechers Dama. Tenis azul cómodos Skechers para mujer. Zapatillas moda Archfit 14,4.8,64281370,,,379900.0,,
Tenis moda,Mujer,Normal,Cuero,reebok,Goma,Sintético,Toda temporada,Vietnam,Sintético,Tenis Reebok Mujer Moda Club C Form Hi,5.0,63866524,,,419990.0,Lifestyle,
,Niño,,Sintético,,Goma,,,,,Guayos Nike Jr Phantom Luna II Club Turf Niños-Blanco/Negro,5.0,128256812,,,309990.0,Fútbol,
Tenis,Mujer,Normal,Sintético,diadora,Sintético,Poliéster,Toda temporada,China,Poliéster,Tenis Diadora para Mujer Running W Sildan G,0.0,883015858,,,239990.0,Running,
,Mujer,Normal,Textil,,Caucho,Malla (nylon),,,,Nike W Nike Zoom Bella 6 Tenis negro de mujer para entrenamiento,0.0,129114870,,,517950.0,Training,
Tenis moda,Mujer,Normal,Sintético,veja,Goma,Sintético,Toda temporada,Brasil,,Tenis moda Veja Dekkan Mujer,5.0,62676951,84799.0,95399.0,1059990.0,,
Tenis moda,Mujer,Normal,Gamuza,veja,Caucho,Poliéster,Toda temporada,Brasil,Textil,Tenis Veja para Mujer Moda Volley Gamuza,0.0,72884461,,,799990.0,Lifestyle,
Tenis moda,Mujer,Normal,Sintético,disney,Goma,Poliéster,Toda temporada,China,Poliéster,Tenis Disney para Mujer Moda Becourtmin2,0.0,882994505,,,129990.0,Lifestyle,
Tenis moda,Niña,Normal,Sintético,puma,Caucho,Textil,Toda temporada,Vietnam,Textil,Tenis Puma Rickie para Niña,4.8,72722147,,,289900.0,,
Tenis moda,Niño,Normal,Cuero,reebok,Goma,Textil,Toda temporada,China,Textil,Tenis Reebok Classic para Niño,0.0,72793542,13989.0,15989.0,199900.0,,
Tenis,Hombre,Normal,Sintético,diadora,Goma,Poliéster,Toda temporada,China,Poliéster,Tenis Diadora para Hombre Running Robin,4.8,882861112,,,169990.0,Running,
,Hombre,Normal,Textil,,Caucho,Malla (nylon),,,,Nike Giannis Immortality 3 Tenis verde de hombre para baloncesto,0.0,126871040,,,449950.0,Básquetbol,
,Hombre,Normal,Textil,,Caucho,Sintético,,,,Adidas Predator League L Tf Guayos negro de hombre para futbol,0.0,128884490,,,529950.0,Fútbol,
Tenis moda,Niño,,Tela,puma,Caucho,,Toda temporada,China,,Tenis Puma Transport AC Ps Niño Velcro,4.8,63114245,,,279900.0,,Textil
Tenis moda,Niño,Normal,Sintético,coniglio,Caucho,Poliéster,Toda temporada,China,Poliéster,Tenis moda Coniglio Sp Basic2 para Niño Velcro,5.0,883030132,,,129990.0,,
Tenis moda,Hombre,Normal,Sintético,puma,Caucho,Textil,Toda temporada,Vietnam,Textil,Tenis Puma para Hombre Future Rider Play On . Tenis de Moda Puma,4.0,72716100,39199.0,44799.0,559990.0,,
,Hombre,,Sintético,,Goma,,,,,Tenis New Balance 410 V8-Negro,0.0,128359317,,,314990.0,Running,
Tenis moda,Mujer,Normal,Sintético,adidas,Caucho,Textil,Toda temporada,Indonesia,Textil,Tenis Adidas para Mujer Moda Urban Court,4.8,72889032,17999.0,20999.0,299990.0,Lifestyle,
Tenis deportivos,Niño,Normal,Sintético,mountain gear,Caucho,Sintético,Toda temporada,China,Sintético,Tenis Mountain Gear Hombre Outdoor Bontyn2,4.6,882430347,,,189990.0,Outdoor,
Tenis,Hombre,Normal,Tela,fratta,Goma,Malla (nylon),Toda temporada,China,Malla (Nylon),Tenis Fratta para Hombre Running Zoenty,0.0,883014497,,,129990.0,Running,
Tenis moda,Mujer,Normal,Sintético,aldo,Caucho,Sintético,Toda temporada,China,,Tenis Moda Aldo Cosmicstep Mujer,4.8,32740010,25199.0,29399.0,419990.0,,
,Hombre,,Sintético,,Goma,,,,,Zapatillas Nike Legend 10 Club Turf-Amarillo Suave,0.0,128295947,,,324990.0,Fútbol,
,Mujer,,Textil,,Goma,Textil,,,,Tenis Mujer Nike Waffle One Ess - Crema,0.0,127895033,470425.0,51695.0,574950.0,,
Tenis,Mujer,Normal,Sintético,under armour,Sintético,Textil,Toda temporada,Vietnam,Textil,Tenis Under Armour para Mujer Running Charged Bandit Trail 2 | Zapatillas Under Armour Charged Bandit Trail 2,5.0,72763375,,,489990.0,Running,
,Unisex niño,Normal,Textil,,Caucho,Textil,,,,Tenis Skechers Dreamy Dancer Simply Blod,0.0,124442954,,,177000.0,Running,
Tenis moda,Niño,Normal,Cuero,reebok,Goma,Textil,Toda temporada,China,Textil,Tenis Reebok Classic para Niño,0.0,72793527,13989.0,15989.0,199900.0,,
Tenis,Mujer,Normal,Sintético,on running,Caucho,,Toda temporada,Vietnam,Poliéster,Tenis On Running para Mujer Running Cloudflyer 4,0.0,72736897,,,999990.0,Running,Poliéster
,Niña,Normal,Sintético,,Sintético (PU),Textil,,,,Tenis Casuales Milano Queen - Zapatillas Niñas PAPOS - Crema,5.0,123118313,,,104990.0,,
Tenis moda,Niño,Normal,Sintético,skechers,Goma,Poliéster,Toda temporada,China,Poliéster,Tenis moda Skechers Bounder Rozerg para Niño,0.0,72882966,,,179990.0,,
Tenis,Mujer,Normal,Tela,adidas,Caucho,Textil,Toda temporada,Vietnam,Textil,Tenis Adidas para Mujer Running Switch FWD,4.8,72738044,44999.0,52499.0,749950.0,Running,
,Mujer,,Textil,,,,,,,Tenis Mujer Adidas Court Plataforma - Blanco-Beige,0.0,127167467,363909.0,3999.0,442900.0,,
,Mujer,,Textil,,,,,,,Tenis Slip On De Punto Reciclado Mujer Negro Calvin Klein,0.0,125274635,,,739900.0,,
Tenis moda,Hombre,Normal,Cuero,nike,Goma,,Toda temporada,Indonesia,Poliéster,Tenis Nike para Hombre Moda Court Royale 2 Mid,4.7,72784021,,,369950.0,,Poliéster
Tenis moda,Mujer,Normal,Sintético,skechers,Goma,Poliéster,Toda temporada,Vietnam,Poliéster,Tenis Skechers Slip In Mujer Manos Libres | Zapatos Skechers Dama | Tenis gris cómodos Skechers para mujer | Zapatillas moda Ultraflex 3 |0,5.0,69670228,,,369900.0,,
,Hombre,,Sintético,,Goma,,,,,Guayos Nike Legend 10 Club Fg/Mg-Negro,4.0,124023913,,,349990.0,Fútbol,
,Hombre,,Textil,,,,,,,Tenis Hombre adidas Lite Racer Adapt 4.0 Slip On - Negro,0.0,118462580,271089.0,2979.0,398900.0,,
Tenis deportivos,Hombre,Normal,Sintético,asics,Caucho,Poliéster,Toda temporada,Brasil,Poliéster,Tenis Asics Hombre Running Gel-Nagoya 5,4.8,72713705,,,449990.0,Running,
Tenis moda,Hombre,Normal,Sintético,hoff,Goma,Sintético,Toda temporada,China,Sintético,Tenis Hoff Hombre Moda Kathmandu,4.0,69950916,,,699990.0,,
Tenis moda,Hombre,Normal,Cuero,nike,Goma,,Toda temporada,Indonesia,Poliéster,Tenis Nike para Hombre Moda Sb Zoom Blazer Mid Prm,5.0,72783947,,,649950.0,,Poliéster
Tenis moda,Hombre,Normal,Sintético,nike,Caucho,Textil,Toda temporada,Indonesia,Textil,Tenis Nike para Hombre Moda Court Vision Lo Nn,4.5,34935307,,,399990.0,Lifestyle,
Tenis deportivos,Mujer,Normal,Tela,on running,Caucho,Textil,Toda temporada,Vietnam,Textil,Tenis Onrunning para Mujer Running Cloud X 3,0.0,72901680,,,899990.0,Running,
,Mujer,Normal,Textil,,Caucho,Textil,,,,Tenis Skechers Mujer Bajo Bobs Sparrow 2 0 Allegiance Crew,0.0,123535729,,,299000.0,Running,
Tenis moda,Hombre,Normal,Sintético,adidas originals,Caucho,Textil,Toda temporada,India,Textil,Tenis Adidas Hombre Moda Stan Smith,4.7,10715308,,,599950.0,,
Tenis moda,Niño,Normal,Cuero,reebok,Goma,Textil,Toda temporada,China,Textil,Tenis Reebok Classic para Niño,0.0,72793542,13989.0,15989.0,199900.0,,
Tenis deportivos,Hombre,Normal,Sintético,asics,Caucho,Textil,Toda temporada,Camboya,Poliéster,Tenis Asics para Hombre Lifestyle Gel-Game 9 Clay/Oc,5.0,71284071,,,399990.0,Lifestyle,
Guayos,Hombre,Normal,Sintético,puma,Caucho,,Toda temporada,Camboya,Textil,Guayos Puma para cancha Sintética Hombre Attacanto Tt,5.0,72794392,,,309900.0,Fútbol,Textil
,Niño,,Sintético,,Goma,,,,,Guayos Nike Jr Superfly 9 Club Fg/Mg Niños-Amarillo Suave,0.0,128256794,,,319990.0,Fútbol,
Tenis moda,Mujer,Normal,Sintético,skechers,Goma,Poliéster,Toda temporada,Vietnam,Poliéster,Tenis Skechers para Mujer Moda Ultra Flex 3 Cls Ch,4.7,72820759,,,319990.0,,
Tenis moda,Niña,Normal,Sintético,skechers,Goma,Poliéster,Toda temporada,,,Tenis Moda Skechers Unolite Lovelyluv para Niña,0.0,72838659,,,244900.0,,
Tenis moda,Hombre,Normal,Sintético,reebok,Goma,Textil,Toda temporada,China,Textil,Tenis Reebok para Hombre Moda Workout Plus,5.0,72815530,,,369900.0,,
Tenis moda,Niño,Normal,Sintético,mountain gear,Caucho,,Toda temporada,China,,Tenis Mountain Gear Sp Terros Niño Velcro,4.5,45743108,7699.0,8799.0,109990.0,,Sintético
,Hombre,Normal,Textil,,Caucho,Malla (nylon),,,,Adidas Adizero Boston 12 M Tenis azul de hombre para correr,0.0,129317064,,,949950.0,Running,
,Hombre,,Textil,,,,,,,Tenis Hombre adidas Response - Gris,0.0,118461859,279279.0,3069.0,409900.0,Running,
Tenis moda,Niña,Normal,Sintético,diadora,Caucho,Malla (nylon),Toda temporada,China,Malla (Nylon),Tenis moda Diadora Girl Caltu para Niña Velcro,4.4,883031213,,,129990.0,,
Tenis deportivos,Hombre,Normal,Tela,hoka,Caucho,Textil,Otoño-Invierno,Vietnam,Textil,Tenis Hoka para Hombre Running Challenger atr 7,0.0,72863199,,,799990.0,Running,
Tenis moda,Mujer,Normal,Sintético,southland,Sintético,Textil,Toda temporada,China,Textil,Tenis Southland para Mujer Moda Sostrapita,5.0,882994724,,,109990.0,Lifestyle,
,Mujer,,Textil,,Caucho,Textil,,,,Tenis Mujer Adidas Duramo Rc - Blanco,0.0,127197183,272909.0,2999.0,332900.0,Running,
Tenis moda,Niño,Normal,Sintético,skechers,Goma,,Toda temporada,China,Poliéster,Tenis Skechers Illumi Brights Therm para Niño Velcro,5.0,72794530,,,169900.0,,Poliéster
Tenis moda,Niño,Normal,Cuero,reebok,Goma,Textil,Toda temporada,China,Textil,Tenis Reebok Classic para Niño,0.0,72793527,13989.0,15989.0,199900.0,,
Tenis moda,Mujer,Normal,Cuero,adidas,Caucho,Textil,Toda temporada,Indonesia,Textil,Tenis Adidas Mujer Moda Superstar Xlg W,4.9,72712516,,,649950.0,,
Tenis deportivos,Mujer,Normal,Tela,asics,Caucho,,Toda temporada,Indonesia,Poliéster,Tenis Asics para Mujer Running Gel-Kayano 29 Lite-Show,4.8,72800817,55999.0,63999.0,799990.0,Running,Poliéster
,Mujer,Normal,Sintético,,Goma,Sintético,,,,Tenis Puma Blanco Rebound v6 392326-07,0.0,126565231,,,439000.0,Lifestyle,
Tenis moda,Niño,Normal,Sintético,skechers,Goma,Poliéster,Toda temporada,China,Poliéster,Tenis moda Skechers Bounder Rozerg para Niño,0.0,72882966,,,179990.0,,
Tenis moda,Mujer,Normal,Tela,veja,Caucho,Poliéster,Toda temporada,Brasil,Textil,Tenis Veja para Mujer Moda Campo Ca Tela,0.0,72884065,,,799990.0,Lifestyle,
,Mujer,,Cuero,,,,,,,Tenis Deportivas Retro Oversiz Mujer Calvin Klein,0.0,126609827,,,769900.0,,
Tenis moda,Hombre,Normal,Sintético,aldo,Goma,Poliéster,Toda temporada,China,,Tenis Moda Aldo Hombre Stroesco,5.0,64883043,20999.0,24499.0,349990.0,,
Tenis moda,Mujer,Normal,Sintético,call it spring,Goma,Poliéster,Toda temporada,China,,Tenis Moda Call It Spring Mujer Negro Gigii,4.4,53618841,14999.0,17499.0,249990.0,,
Tenis,Hombre,Normal,Sintético,reebok,Goma,Textil,Toda temporada,China,Textil,Tenis Reebok para Hombre Running Zig Dynamica 4 | Tenis para Hombre de Running Color Gris,2.0,72815816,,,389900.0,Running,
Tenis,Mujer,Normal,Sintético,asics,Caucho,Poliéster,Toda temporada,Vietnam,Poliéster,Tenis Asics para Mujer Running Noosa Tri 15,4.9,72878392,,,669990.0,Running,
Tenis moda,Mujer,Normal,Sintético,skechers,Goma,Poliéster,Toda temporada,China,Poliéster,Tenis Skechers para Mujer Moda Skech Air Dynamight Daily Gri,3.7,72820733,,,269990.0,,
,Mujer,Normal,Textil,,Sintético (PU),Textil,,,,Tenis Sonair Gris para Mujer Croydon,0.0,126590704,,,129900.0,Running,
Tenis moda,Niño,Normal,Sintético,puma,Caucho,Textil,Toda temporada,China,Textil,Tenis Puma Rebound V6 Lo Ac para Niño,5.0,72805216,,,289990.0,,
Tenis,Hombre,Normal,Tela,hoka,Goma,Textil,Toda temporada,Vietnam,Textil,Tenis Hoka para Hombre Running Bondi 8,0.0,72783118,,,899990.0,Running,
Tenis moda,Niño,Normal,Cuero,reebok,Goma,Textil,Toda temporada,China,Textil,Tenis Reebok Classic para Niño,0.0,72793541,13989.0,15989.0,199900.0,,
Tenis deportivos,Mujer,Normal,Sintético,asics,Caucho,Poliéster,Otoño-Invierno,Vietnam,Poliéster,Tenis Asics para Mujer Running Noosa Tri 15,4.9,72902109,,,669990.0,Running,
Tenis moda,Niño,Normal,Sintético,skechers,Goma,,Toda temporada,Vietnam,Poliéster,Tenis Skechers Dynamic Flash Rezlur para Niño Velcro,5.0,72794679,,,199900.0,,Poliéster
Tenis deportivos,Hombre,Normal,Sintético,asics,Caucho,Textil,Toda temporada,Vietnam,Poliéster,Tenis Asics para Hombre Lifestyle Gel-Challenger 14 Clay,5.0,71284264,,,549990.0,Lifestyle,
Tenis moda,Mujer,Normal,Cuero,veja,Caucho,Poliéster,Toda temporada,Brasil,Textil,Tenis Veja para Mujer Moda Campo,0.0,72884100,,,949990.0,Lifestyle,
,Hombre,,,,,,,,,ZAPATILLA ADIDAS HOMBRE NEGRO TERREX AX2S - IE0815,0.0,128784803,340117.0,373755.0,419950.0,Running,
Tenis moda,Unisex,Normal,Tela,adidas,Caucho,Textil,Toda temporada,Indonesia,Textil,Tenis Adidas Fortarun 2.0 K Unisex Infantil,0.0,72881974,19199.0,22399.0,319950.0,,
Tenis,Mujer,Normal,Tela,reebok,Goma,Sintético,Toda temporada,Vietnam,Sintético,Tenis Reebok para Mujer Cross training Nano X3 Adventure,5.0,72771003,,,579990.0,Cross training,
Tenis moda,Mujer,Grande,Tela,converse,Caucho,Textil,Toda temporada,Vietnam,,Tenis moda Converse Ctas Move Mujer,5.0,58145171,,,389990.0,,
Tenis moda,Niño,Normal,Cuero,reebok,Goma,Textil,Toda temporada,China,Textil,Tenis Reebok Classic para Niño,0.0,72793527,13989.0,15989.0,199900.0,,
Tenis deportivos,Hombre,Normal,Tela,hoka,Goma,Textil,Toda temporada,Vietnam,Textil,Tenis Hoka Hombre Trail Challenger Atr 7,5.0,67134569,,,834990.0,Outdoor,
Tenis moda,Niño,Normal,Cuero,reebok,Goma,Textil,Toda temporada,China,Textil,Tenis Reebok Classic para Niño,0.0,72793543,13989.0,15989.0,199900.0,,
Tenis moda,Niño,Normal,Sintético,skechers,Goma,Poliéster,Toda temporada,China,Poliéster,Tenis moda Skechers Bounder Rozerg para Niño,0.0,72882966,,,179990.0,,
Tenis moda,Hombre,Normal,Cuero,veja,Caucho,Poliéster,Toda temporada,Brasil,Textil,Tenis Veja para Hombre Moda Campo,0.0,72884125,,,849990.0,Lifestyle,
Tenis moda,Hombre,Normal,Sintético,bearcliff,Caucho,Malla (nylon),Toda temporada,China,Malla (Nylon),Tenis Bearcliff para Hombre Moda Cretary,4.2,883029371,,,159990.0,Lifestyle,
,,Pequeña,Sintético,,Sintético (PU),Textil,,,,Tenis Casuales Azul-Café Bata Gotan Cor Hombre,0.0,126966902,,,159900.0,,
Botines,Hombre,Normal,Sintético,,Caucho,Textil,,,,Tenis Alpino Negro-Bei para Hombre Croydon,0.0,126211474,,,139900.0,,
Mocasines,Bebé,Pequeña,Textil,,Sintético (PU),Poliéster,,,Tela,Botín puffy bebé mico,5.0,118343614,,,34600.0,,
,Mujer,Pequeña,Sintético,,Goma,Textil,,,,Tenis Running W CHARGED PURSUIT negro 3024889-001-N11 UNDER ARMOUR,0.0,124844869,,,359900.0,Running,
Tenis,Mujer,Normal,Sintético,nike,Goma,Textil,Toda temporada,Vietnam,Poliéster,Tenis Nike para Mujer Running React Infinity 3,5.0,72715039,65799.0,75199.0,939990.0,Running,
